# Rudder cross-sectional airfoil coordinates
# source        : Wind_Tunnel_Rudder.stp
# frame         : origin at the root leading edge; +X LE->TE, +Y root->tip, +Z thickness
# n_sections    : 200
# n_points      : 200 per section
# section order : TOP to BOTTOM, y = 200.000000 down to y = 0.000000 mm, evenly spaced
# point order   : Selig, TE -> upper -> LE -> lower -> TE
# columns       : x_mm y_mm in that section's own airfoil frame, x = 0 at its LE
#                 and growing aft, y = thickness with the +Z side positive
# 3D recovery   : X = x_le + x_mm,  Y = y_section,  Z = y_mm
# load          : np.loadtxt(path).reshape(200, 200, 2)
# top station   : y = 200.000000 mm, the top of the leading edge (top of the b-rep leading-edge curve)
#                 the tip surface is inclined, so horizontal cuts above this station
#                 cut through the tip blend instead of a complete airfoil and are
#                 not included here
#
# SECTION 1 / 200   y = 200.000000   chord = 137.896469   x_le = 14.000000   x_te = 151.896469
#               x_mm               y_mm
        94.849537457      -11.139577411
        97.470927576      -10.874151012
       100.079305502      -10.600511474
       102.672097079      -10.319437320
       105.246743535      -10.031697726
       107.800704006       -9.738052103
       110.331458040       -9.439249535
       112.836508088       -9.136020978
       115.313381970       -8.829086396
       117.759635309       -8.519163382
       120.172853948       -8.206949920
       122.550656333       -7.893127539
       124.890695859       -7.578373005
       127.190663190       -7.263354632
       129.448288536       -6.948738748
       131.661343893       -6.635161322
       133.827645242       -6.323274700
       135.945054706       -6.013711652
       138.011482658       -5.707106237
       140.024889782       -5.404066867
       141.983289088       -5.105228567
       143.884747873       -4.811200600
       145.727389627       -4.522597465
       147.509395885       -4.240007096
       149.229008021       -3.964044064
       150.884528987       -3.695300027
       152.474324982       -3.434349118
       153.996827071       -3.181781286
       155.450532727       -2.938159171
       156.834007318       -2.704045959
       158.145885522       -2.479977886
       159.384872674       -2.266485341
       160.549746042       -2.064085014
       161.639356038       -1.873273003
       162.652627348       -1.694525929
       163.588559996       -1.528283435
       164.446230328       -1.374981020
       165.224791928       -1.235015003
       165.923476450       -1.108744656
       166.541594377       -0.996513573
       167.078535700       -0.898622786
       167.533770523       -0.815332834
       167.906849584       -0.746864001
       168.197404701       -0.648976826
       168.405149128       -0.470973053
       168.529877849       -0.246281815
       168.571467771        0.000000150
#
# SECTION 146 / 200   y = 54.271357   chord = 168.784489   x_le = 3.798995   x_te = 172.583484
#               x_mm               y_mm
       168.784488596        0.000000150
       168.742000678        0.248849792
       168.614579705        0.475388374
       168.402353980        0.653585948
       168.105537195        0.749497173
       167.724428221        0.819432031
       167.259410801        0.904498033
       166.710953169        1.004471352
       166.079607575        1.119068659
       165.366009730        1.247981552
       164.570878167        1.390856589
       163.695013517        1.547316765
       162.739297700        1.716938560
       161.704693042        1.899294689
       160.592241301        2.093906903
       159.403062622        2.300294370
       158.138354408        2.517927381
       156.799390112        2.746280829
       155.387517958        2.984806818
       153.904159581        3.232939417
       152.350808598        3.490106591
       150.729029101        3.755705355
       149.040454085        4.029152726
       147.286783802        4.309836773
       145.469784049        4.597149678
       143.591284391        4.890459612
       141.653176317        5.189152411
       139.657411339        5.492594800
       137.605999022        5.800148859
       135.501004965        6.111178700
       133.344548718        6.425038053
       131.138801650        6.741076586
       128.885984761        7.058631823
       126.588366447        7.377045417
       124.248260215        7.695634270
       121.868022354        8.013725662
       119.450049561        8.330623578
       116.996776529        8.645623036
       114.510673498        8.958023381
       111.994243761        9.267080711
       109.450021150        9.572069347
       106.880567482        9.872237437
       104.288469979       10.166820217
       101.676338664       10.455042111
        99.046803730       10.736117014
        96.402512897       11.009248475
        93.746128742       11.273611917
        91.080326018       11.528406267
        88.407788963       11.772812479
        85.731208594       12.005978292
        83.053280002       12.227097464
        80.376699634       12.435338467
        77.704162579       12.629859701
        75.038359855       12.809868967
        72.381975699       12.974560881
        69.737684867       13.123125415
        67.108149933       13.254815845
        64.496018617       13.368890697
        61.903921114       13.464638279
        59.334467446       13.541384627
        56.790244836       13.598480049
        54.273815099       13.635327390
        51.787712067       13.651409858
        49.334439036       13.646193327
        46.916466243       13.619254674
        44.536228381       13.570221106
        42.196122149       13.498780796
        39.898503835       13.404637094
        37.645686947       13.287670328
        35.439939879       13.147692247
        33.283483632       12.984709642
        31.178489575       12.798738595
        29.127077258       12.589818815
        27.131312279       12.358188151
        25.193204206       12.104041114
        23.314704548       11.827672761
        21.497704794       11.529492253
        19.744034511       11.209837350
        18.055459495       10.869243178
        16.433679999       10.508150924
        14.880329015       10.127293561
        13.396970639        9.727118052
        11.985098485        9.308388572
        10.646134189        8.871615057
         9.381425974        8.417691263
         8.192247296        7.947232062
         7.079795555        7.461119288
         6.045190896        6.959630462
         5.089475080        6.443892407
         4.213610429        5.914693263
         3.418478867        5.371983919
         2.704881022        4.817233087
         2.073535428        4.250542436
         1.525077795        3.672858707
         1.060060375        3.084353895
         0.678951401        2.487042375
         0.382134616        1.877823897
         0.169908891        1.259537175
         0.042487918        0.632448363
         0.000000000       -0.000000227
         0.041642478       -0.625003922
         0.166528817       -1.246276385
         0.374535767       -1.858685345
         0.665458053       -2.462087114
         1.039008568       -3.055246593
         1.494818664       -3.637630193
         2.032438510       -4.210854199
         2.651337541       -4.772826216
         3.350904979       -5.322888119
         4.130450434       -5.860774799
         4.989204589       -6.386516020
         5.926319958       -6.898732020
         6.940871722       -7.396707105
         8.031858639       -7.880120180
         9.198204038       -8.348150935
        10.438756876       -8.800124248
        11.752292878       -9.235405662
        13.137515741       -9.653047983
        14.593058420      -10.052660212
        16.117484468      -10.433554987
        17.709289460      -10.795052551
        19.366902479      -11.136685756
        21.088687659      -11.457840312
        22.872945807      -11.758078596
        24.717916075      -12.037045009
        26.621777701      -12.294296919
        28.582651803      -12.529543631
        30.598603234      -12.742526088
        32.667642494      -12.933155790
        34.787727692      -13.101213365
        36.956766559      -13.246727269
        39.172618515      -13.369718789
        41.433096782      -13.470217369
        43.735970542      -13.548475151
        46.078967135      -13.604630303
        48.459774307      -13.639019279
        50.876042489      -13.651987258
        53.325387116      -13.643918047
        55.805390980      -13.615284437
        58.313606617      -13.566613371
        60.847558720      -13.498442573
        63.404746586      -13.411376186
        65.982646578      -13.306067790
        68.578714621      -13.183189085
        71.190388708      -13.043446066
        73.815091433      -12.887572566
        76.450232530      -12.716324775
        79.093211435      -12.530476450
        81.741419845      -12.330795031
        84.392244298      -12.118095082
        87.043068752      -11.893179151
        89.691277162      -11.656850964
        92.334256066      -11.409899765
        94.969397164      -11.153140193
        97.594099889      -10.887369369
       100.205773976      -10.613375193
       102.801842018      -10.331937168
       105.379742010      -10.043825435
       107.936929876       -9.749800360
       110.470881980       -9.450611965
       112.979097617       -9.146991977
       115.459101481       -8.839661556
       117.908446107       -8.529338902
       120.324714289       -8.216723017
       122.705521461       -7.902496431
       125.048518055       -7.587336325
       127.351391814       -7.271912284
       129.611870082       -6.956891331
       131.827722038       -6.642910088
       133.996760905       -6.330621871
       136.116846102       -6.020660249
       138.185885363       -5.713660085
       140.201836794       -5.410230409
       142.162710895       -5.111007210
       144.066572521       -4.816600525
       145.911542789       -4.527625644
       147.695800937       -4.244671090
       149.417586118       -3.968352388
       151.075199136       -3.699261960
       152.667004129       -3.437974509
       154.191430177       -3.185080920
       155.646972855       -2.941144566
       157.032195719       -2.706729184
       158.345731721       -2.482372080
       159.586284559       -2.268603773
       160.752629958       -2.065942200
       161.843616875       -1.874883722
       162.858168638       -1.695905784
       163.795284007       -1.529448404
       164.654038163       -1.375947859
       165.433583618       -1.235800990
       166.133151055       -1.109367335
       166.752050087       -0.996991152
       167.289669933       -0.898973657
       167.745480028       -0.815576166
       168.119030543       -0.747018603
       168.409952829       -0.649250673
       168.617959780       -0.471233548
       168.742846118       -0.246432937
       168.784488596        0.000000150
#
# SECTION 147 / 200   y = 53.266332   chord = 168.997509   x_le = 3.728643   x_te = 172.726153
#               x_mm               y_mm
       168.997509422        0.000000149
       168.954967880        0.249002139
       168.827386091        0.475649869
       168.614892518        0.653857369
       168.317701125        0.749655000
       167.936111157        0.819680158
       167.470506845        0.904856079
       166.921357011        1.004958643
       166.289214603        1.119703928
       165.574716135        1.248783131
       164.778581047        1.391842763
       163.901610978        1.548504901
       162.944688964        1.718345473
       161.908778544        1.900936838
       160.794922792        2.095800114
       159.604243265        2.302453646
       158.337938878        2.520367413
       156.997284692        2.749015052
       155.583630631        2.987848517
       154.098400126        3.236300769
       152.543088678        3.493799211
       150.919262353        3.759739903
       149.228556208        4.033539283
       147.472672639        4.314584626
       145.653379673        4.602267171
       143.772509183        4.895954598
       141.831955047        5.195031638
       139.833671238        5.498864211
       137.779669859        5.806813895
       135.672019115        6.118243685
       133.512841231        6.432506656
       131.304310317        6.748951648
       129.048650176        7.066915155
       126.748132066        7.385738354
       124.405072415        7.704737017
       122.021830485        8.023237676
       119.600805998        8.340543273
       117.144436721        8.655948287
       114.655196009        8.968750913
       112.135590317        9.278206555
       109.588156675        9.583588355
       107.015460131        9.884143667
       104.420091173       10.179106769
       101.804663119       10.467701113
        99.171809482       10.749139606
        96.524181322       11.022624801
        93.864444577       11.287330918
        91.195277376       11.542456200
        88.519367345       11.787180408
        85.839408897       12.020650027
        83.158100525       12.242058143
        80.478142077       12.450571816
        77.802232046       12.645348743
        75.133064845       12.825595535
        72.473328100       12.990505781
        69.825699940       13.139268205
        67.192846303       13.271135542
        64.577418248       13.385365158
        61.982049291       13.481244447
        59.409352747       13.558098570
        56.861919105       13.615277243
        54.342313413       13.652182047
        51.853072701       13.668296015
        49.396703424       13.663083806
        46.975678937       13.636122271
        44.592437007       13.587037858
        42.249377355       13.515518323
        39.948859246       13.421266924
        37.693199105       13.304163202
        35.484668191       13.164019277
        33.325490307       13.000841615
        31.217839563       12.814646646
        29.163838183       12.605473469
        27.165554375       12.373560732
        25.225000239       12.119103077
        23.344129749       11.842395805
        21.524836783       11.543848989
        19.768953214       11.223799937
        18.078247068       10.882785349
        16.454420744       10.521247031
        14.899109296       10.139917818
        13.413878791        9.739246313
        12.000224730        9.319997749
        10.659570544        8.882681404
         9.393266157        8.428193496
         8.202586630        7.957148970
         7.088730878        7.470430699
         6.052820458        6.968317554
         5.095898443        6.451936826
         4.218928375        5.922077544
         3.422793287        5.378691986
         2.708294819        4.823249380
         2.076152411        4.255851416
         1.527002577        3.677445856
         1.061398265        3.088207424
         0.679808297        2.490150838
         0.382616904        1.880168678
         0.170123331        1.261109480
         0.042541542        0.633236746
         0.000000000       -0.000000217
         0.041695035       -0.625783143
         0.166738991       -1.247832344
         0.375008464       -1.861006536
         0.666297919       -2.465161804
         1.040319888       -3.059064215
         1.496705256       -3.642173868
         2.035003626       -4.216114186
         2.654683762       -4.778785867
         3.355134114       -5.329535550
         4.135663424       -5.868092483
         4.995501403       -6.394489574
         5.933799494       -6.907343909
         6.949631710       -7.405938996
         8.041995549       -7.889953396
         9.209812978       -8.358566610
        10.451931502       -8.811101762
        11.767125302       -9.246923642
        13.154096438       -9.665084517
        14.611476139      -10.065192210
        16.137826146      -10.446558523
        17.731640137      -10.808503376
        19.391345208      -11.150558485
        21.115303432      -11.472108813
        22.901813470      -11.772716203
        24.749112253      -12.052025039
        26.655376719      -12.309591306
        28.618725616      -12.545125146
        30.637221354      -12.758366014
        32.708871924      -12.949225712
        34.831632855      -13.117484949
        37.003409239      -13.263171875
        39.222057794      -13.386307829
        41.485388984      -13.486922620
        43.791169172      -13.565268406
        46.137122832      -13.621483274
        48.520934792      -13.655904701
        50.940252516      -13.668878035
        53.392688431      -13.660787850
        55.875822277      -13.632107033
        58.387203502      -13.583363723
        60.924353675      -13.515095855
        63.484768936      -13.427908832
        66.065922464      -13.322456837
        68.665266972      -13.199412438
        71.280237221      -13.059482537
        73.908252551      -12.903401910
        76.546719428      -12.731927714
        79.193034003      -12.545834697
        81.844584684      -12.345891462
        84.498754711      -12.132913234
        87.152924738      -11.907703769
        89.804475419      -11.671067812
        92.450789994      -11.423795771
        95.089256871      -11.166702980
        97.717272201      -10.900587730
       100.332242450      -10.626238916
       102.931586958      -10.344437020
       105.512740486      -10.055953148
       108.073155747       -9.761548621
       110.610305920       -9.461974399
       113.121687145       -9.157962981
       115.604820991       -8.850236721
       118.057256906       -8.539514426
       120.476574630       -8.226496120
       122.860386590       -7.911865327
       125.206340250       -7.596299650
       127.512120438       -7.280469941
       129.775451627       -6.965043918
       131.994100183       -6.650658859
       134.165876567       -6.337969047
       136.288637498       -6.027608851
       138.360288068       -5.720213938
       140.378783806       -5.416393958
       142.342132703       -5.116785858
       144.248397169       -4.822000456
       146.095695951       -4.532653829
       147.882205990       -4.249335091
       149.606164214       -3.972660719
       151.265869285       -3.703223901
       152.859683276       -3.441599907
       154.386033283       -3.188380561
       155.843412984       -2.944129969
       157.230384120       -2.709412417
       158.545577920       -2.484766284
       159.787696444       -2.270722213
       160.955513873       -2.067799393
       162.047877711       -1.876494450
       163.063709928       -1.697285648
       164.002008019       -1.530613383
       164.861845998       -1.376914706
       165.642375307       -1.236586986
       166.342825660       -1.109990024
       166.962505796       -0.997468741
       167.500804166       -0.899324537
       167.957189534       -0.815819509
       168.331211502       -0.747173214
       168.622500958       -0.649523577
       168.830770431       -0.471493899
       168.955814387       -0.246583953
       168.997509422        0.000000149
#
# SECTION 148 / 200   y = 52.261307   chord = 169.210530   x_le = 3.658291   x_te = 172.868822
#               x_mm               y_mm
       169.210530247        0.000000148
       169.167935082        0.249154719
       169.040192476        0.475910975
       168.827431056        0.654127886
       168.529865054        0.749812838
       168.147794094        0.819928294
       167.681602888        0.905214136
       167.131760853        1.005445944
       166.498821631        1.120339207
       165.783422541        1.249584719
       164.986283926        1.392828945
       164.108208440        1.549693046
       163.150080229        1.719752394
       162.112864047        1.902578996
       160.997604283        2.097693335
       159.805423908        2.304612931
       158.537523349        2.522807453
       157.195179272        2.751749284
       155.779743305        2.990890224
       154.292640672        3.239662129
       152.735368758        3.497491839
       151.109495606        3.763774458
       149.416658330        4.037925846
       147.658561476        4.319332486
       145.836975297        4.607384669
       143.953733976        4.901449591
       142.010733777        5.200910871
       140.009931138        5.505133629
       137.953340697        5.813478936
       135.843033265        6.125308676
       133.681133745        6.439975255
       131.469818984        6.756826692
       129.211315591        7.075198499
       126.907897686        7.394431314
       124.561884615        7.713839763
       122.175638616        8.032749677
       119.751562435        8.350462983
       117.292096912        8.666273564
       114.799718520        8.979478450
       112.276936874        9.289332403
       109.726292199        9.595107368
       107.150352779        9.896049902
       104.551712368       10.191393325
       101.932987574       10.480360119
        99.296815233       10.762162203
        96.645849747       11.036001131
        93.982760412       11.301049923
        91.310228735       11.556506138
        88.630945727       11.801548341
        85.947609200       12.035321766
        83.262921047       12.257018827
        80.579584520       12.465805168
        77.900301513       12.660837789
        75.227769835       12.841322107
        72.564680501       13.006450684
        69.913715014       13.155410999
        67.277542673       13.287455242
        64.658817880       13.401839624
        62.060177468       13.497850618
        59.484238048       13.574812517
        56.933593374       13.632074441
        54.410811727       13.669036708
        51.918433335       13.685182176
        49.458967812       13.679974289
        47.034891632       13.652989872
        44.648645632       13.603854615
        42.302632562       13.532255853
        39.999214657       13.437896757
        37.740711263       13.320656080
        35.529396503       13.180346311
        33.367496982       13.016973591
        31.257189551       12.830554706
        29.200599109       12.621128077
        27.199796470       12.388933363
        25.256796272       12.134165072
        23.373554951       11.857118856
        21.551968772       11.558205729
        19.793871917       11.237762527
        18.101034642       10.896327523
        16.475161489       10.534343141
        14.917889576       10.152542077
        13.430786942        9.751374576
        12.015350975        9.331606929
        10.673006899        8.893747754
         9.405106339        8.438695732
         8.212925965        7.967065879
         7.097666201        7.479742113
         6.060450019        6.977004648
         5.102321807        6.459981247
         4.224246321        5.929461829
         3.427107707        5.385400055
         2.711708616        4.829265676
         2.078769395        4.261160400
         1.528927359        3.682033008
         1.062736154        3.092060955
         0.680665193        2.493259302
         0.383099191        1.882513462
         0.170337771        1.262681786
         0.042595165        0.634025131
         0.000000000       -0.000000205
         0.041747591       -0.626562363
         0.166949164       -1.249388305
         0.375481161       -1.863327728
         0.667137786       -2.468236495
         1.041631208       -3.062881839
         1.498591848       -3.646717547
         2.037568741       -4.221374175
         2.658029982       -4.784745521
         3.359363250       -5.336182983
         4.140876415       -5.875410171
         5.001798217       -6.402463130
         5.941279029       -6.915955800
         6.958391699       -7.415170890
         8.052132459       -7.899786614
         9.221421918       -8.368982288
        10.465106129       -8.822079278
        11.781957726       -9.258441624
        13.170677135       -9.677121055
        14.629893859      -10.077724210
        16.158167825      -10.459562062
        17.753990813      -10.821954204
        19.415787937      -11.164431217
        21.141919205      -11.486377316
        22.930681134      -11.787353813
        24.780308431      -12.067005072
        26.688975737      -12.324885696
        28.654799429      -12.560706665
        30.675839475      -12.774205944
        32.750101353      -12.965295637
        34.875538018      -13.133756536
        37.050051919      -13.279616485
        39.271497074      -13.402896873
        41.537681185      -13.503627875
        43.846367802      -13.582061666
        46.195278530      -13.638336248
        48.582095277      -13.672790127
        51.004462543      -13.685768817
        53.459989745      -13.677657657
        55.946253574      -13.648929633
        58.460800387      -13.600114080
        61.001148630      -13.531749142
        63.564791287      -13.444441482
        66.149198350      -13.338845889
        68.751819324      -13.215635794
        71.370085734      -13.075519012
        74.001413669      -12.919231257
        76.643206325      -12.747530658
        79.292856572      -12.561192949
        81.947749524      -12.360987898
        84.605265124      -12.147731390
        87.262780723      -11.922228391
        89.917673676      -11.685284664
        92.567323922      -11.437691782
        95.209116578      -11.180265770
        97.840444513      -10.913806096
       100.458710923      -10.639102644
       103.061331897      -10.356936877
       105.645738961      -10.068080866
       108.209381617       -9.773296886
       110.749729860       -9.473336838
       113.264276673       -9.168933990
       115.750540502       -8.860811890
       118.206067704       -8.549689955
       120.628434971       -8.236269227
       123.015251718       -7.921234228
       125.364162445       -7.605262979
       127.672849062       -7.289027603
       129.939033173       -6.973196511
       132.160478328       -6.658407636
       134.334992230       -6.345316228
       136.460428894       -6.034557458
       138.534690773       -5.726767797
       140.555730819       -5.422557513
       142.521554510       -5.122564512
       144.430221817       -4.827400393
       146.279849113       -4.537682022
       148.068611042       -4.253999099
       149.794742310       -3.976969056
       151.456539435       -3.707185849
       153.052362422       -3.445225313
       154.580636389       -3.191680210
       156.039853112       -2.947115380
       157.428572521       -2.712095658
       158.745424118       -2.487160495
       159.989108330       -2.272840662
       161.158397789       -2.069656596
       162.252138548       -1.878105186
       163.269251218       -1.698665521
       164.208732031       -1.531778370
       165.069653832       -1.377881563
       165.851166997       -1.237372992
       166.552500265       -1.110612722
       167.172961506       -0.997946339
       167.711938399       -0.899675428
       168.168899039       -0.816062861
       168.543392461       -0.747327836
       168.835049086       -0.649796332
       169.043581083       -0.471753469
       169.168782656       -0.246735076
       169.210530247        0.000000148
#
# SECTION 149 / 200   y = 51.256281   chord = 169.423551   x_le = 3.587940   x_te = 173.011491
#               x_mm               y_mm
       169.423551073        0.000000148
       169.380902284        0.249307289
       169.252998862        0.476172084
       169.039969594        0.654398410
       168.742028983        0.749970685
       168.359477030        0.820176440
       167.892698932        0.905572202
       167.342164695        1.005933255
       166.708428660        1.120974496
       165.992128946        1.250386317
       165.193986806        1.393815137
       164.314805902        1.550881199
       163.355471493        1.721159325
       162.316949549        1.904221162
       161.200285774        2.099586564
       160.006604552        2.306772223
       158.737107819        2.525247502
       157.393073852        2.754483523
       155.975855979        2.993931939
       154.486881217        3.243023496
       152.927648838        3.501184474
       151.299728858        3.767809020
       149.604760453        4.042312416
       147.844450313        4.324080353
       146.020570920        4.612502174
       144.134958768        4.906944590
       142.189512508        5.206790110
       140.186191038        5.511403052
       138.127011534        5.820143984
       136.014047416        6.132373673
       133.849426258        6.447443860
       131.635327652        6.764701741
       129.373981006        7.083481848
       127.067663305        7.403124280
       124.718696815        7.722942513
       122.329446747        8.042261683
       119.902318872        8.360382698
       117.439757104        8.676598845
       114.944241032        8.990205992
       112.418283430        9.300458256
       109.864427723        9.606626386
       107.285245428        9.907956141
       104.683333562       10.203679886
       102.061312030       10.493019129
        99.421820985       10.775184805
        96.767518172       11.049377466
        94.101076247       11.314768933
        91.425180093       11.570556080
        88.742524109       11.815916279
        86.055809503       12.049993509
        83.367741569       12.271979515
        80.681026964       12.481038525
        77.998370980       12.676326839
        75.322474826       12.857048684
        72.656032901       13.022395593
        70.001730088       13.171553797
        67.362239043       13.303774947
        64.740217511       13.418314093
        62.138305645       13.514456794
        59.559123349       13.591526468
        57.005267643       13.648871642
        54.479310041       13.685891372
        51.983793969       13.702068341
        49.521232201       13.696864776
        47.094104326       13.669857477
        44.704854258       13.620671375
        42.355887768       13.548993387
        40.049570067       13.454526593
        37.788223421       13.337148962
        35.574124814       13.196673349
        33.409503657       13.033105571
        31.296539538       12.846462769
        29.237360035       12.636782688
        27.234038565       12.404305997
        25.288592305       12.149227070
        23.402980152       11.871841910
        21.579100760       11.572562471
        19.818790620       11.251725120
        18.123822215       10.909869700
        16.495902234       10.547439254
        14.936669856       10.165166340
        13.447695094        9.763502842
        12.030477220        9.343216113
        10.686443253        8.904814107
         9.416946521        8.449197971
         8.223265299        7.976982792
         7.106601523        7.489053530
         6.068079580        6.985691745
         5.108745171        6.468025671
         4.229564267        5.936846115
         3.431422127        5.392108128
         2.715122413        4.835281974
         2.081386378        4.266469386
         1.530852141        3.686620162
         1.064074043        3.095914489
         0.681522090        2.496367769
         0.383581479        1.884858247
         0.170552211        1.264254093
         0.042648789        0.634813516
         0.000000000       -0.000000189
         0.041800148       -0.627341585
         0.167159338       -1.250944267
         0.375953858       -1.865648922
         0.667977652       -2.471311189
         1.042942528       -3.066699465
         1.500478440       -3.651261228
         2.040133857       -4.226634167
         2.661376203       -4.790705178
         3.363592386       -5.342830420
         4.146089406       -5.882727862
         5.008095030       -6.410436690
         5.948758565       -6.924567693
         6.967151688       -7.424402787
         8.062269369       -7.909619834
         9.233030858       -8.379397969
        10.478280755       -8.833056797
        11.796790150       -9.269959610
        13.187257832       -9.689157595
        14.648311578      -10.090256213
        16.178509504      -10.472565603
        17.776341489      -10.835405035
        19.440230667      -11.178303953
        21.168534978      -11.500645823
        22.959548797      -11.801991427
        24.811504608      -12.081985109
        26.722574755      -12.340180089
        28.690873242      -12.576288187
        30.714457595      -12.790045878
        32.791330783      -12.981365566
        34.919443181      -13.150028126
        37.096694599      -13.296061098
        39.320936354      -13.419485921
        41.589973387      -13.520333133
        43.901566432      -13.598854929
        46.253434227      -13.655189227
        48.643255761      -13.689675557
        51.068672570      -13.702659602
        53.527291060      -13.694527468
        56.016684871      -13.665752237
        58.534397272      -13.616864441
        61.077943585      -13.548402432
        63.644813637      -13.460974137
        66.232474236      -13.355234944
        68.838371675      -13.231859155
        71.459934248      -13.091555490
        74.094574787      -12.935060609
        76.739693222      -12.763133606
        79.392679140      -12.576551205
        82.050914364      -12.376084337
        84.711775536      -12.162549550
        87.372636709      -11.936753017
        90.030871933      -11.699501520
        92.683857850      -11.451587798
        95.328976285      -11.193828565
        97.963616825      -10.927024466
       100.585179397      -10.651966376
       103.191076836      -10.369436738
       105.778737436      -10.080208588
       108.345607488       -9.785045156
       110.889153801       -9.484699282
       113.406866202       -9.179905003
       115.896260013       -8.871387064
       118.354878503       -8.559865489
       120.780295311       -8.246042339
       123.170116846       -7.930603045
       125.521984641       -7.614226314
       127.833577686       -7.297585270
       130.102614719       -6.981349110
       132.326856474       -6.666156418
       134.504107892       -6.352663415
       136.632220290       -6.041506072
       138.709093477       -5.733321662
       140.732677831       -5.428721073
       142.700976318       -5.128343173
       144.612046465       -4.832800337
       146.464002276       -4.542710213
       148.255016094       -4.258663114
       149.983320406       -3.981277401
       151.647209584       -3.711147803
       153.245041569       -3.448850726
       154.775239495       -3.194979867
       156.236293241       -2.950100798
       157.626760923       -2.714778907
       158.945270317       -2.489554715
       160.190520215       -2.274959120
       161.361281704       -2.071513807
       162.456399385       -1.879715931
       163.474792508       -1.700045403
       164.415456043       -1.532943367
       165.277461667       -1.378848430
       166.059958686       -1.238159008
       166.762174870       -1.111235430
       167.383417216       -0.998423948
       167.923072632       -0.900026328
       168.380608545       -0.816306223
       168.755573420       -0.747482467
       169.047597214       -0.650068560
       169.256391734       -0.472013043
       169.381750925       -0.246886365
       169.423551073        0.000000148
#
# SECTION 150 / 200   y = 50.251256   chord = 169.636572   x_le = 3.517588   x_te = 173.154160
#               x_mm               y_mm
       169.636571898        0.000000147
       169.593869486        0.249459356
       169.465805247        0.476433196
       169.252508132        0.654668011
       168.954192912        0.750128543
       168.571159966        0.820424597
       168.103794975        0.905930278
       167.552568536        1.006420575
       166.918035688        1.121609794
       166.200835351        1.251187924
       165.401689686        1.394801339
       164.521403363        1.552069362
       163.560862758        1.722566265
       162.521035052        1.905863337
       161.402967265        2.101479801
       160.207785195        2.308931524
       158.936692290        2.527687558
       157.590968432        2.757217771
       156.171968652        2.996973662
       154.681121762        3.246384871
       153.119928919        3.504877116
       151.489962110        3.771843589
       149.792862575        4.046698993
       148.030339149        4.328828226
       146.204166544        4.617619686
       144.316183561        4.912439595
       142.368291238        5.212669355
       140.362450938        5.517672481
       138.300682372        5.826809036
       136.185061566        6.139438675
       134.017718772        6.454912470
       131.800836319        6.772576796
       129.536646421        7.091765202
       127.227428924        7.411817250
       124.875509015        7.732045269
       122.483254878        8.051773693
       120.053075309        8.370302417
       117.587417295        8.686924131
       115.088763543        9.000933538
       112.559629987        9.311584113
       110.002563248        9.618145407
       107.420138077        9.919862384
       104.814954756       10.215966451
       102.189636485       10.505678143
        99.546826737       10.788207410
        96.889186597       11.062753805
        94.219392082       11.328487947
        91.540131451       11.584606026
        88.854102491       11.830284220
        86.164009806       12.064665257
        83.472562092       12.286940207
        80.782469407       12.496271886
        78.096440447       12.691815894
        75.417179816       12.872775264
        72.747385302       13.038340505
        70.089745161       13.187696600
        67.446935413       13.320094656
        64.821617142       13.434788567
        62.216433822       13.531062973
        59.634008650       13.608240423
        57.076941912       13.665668848
        54.547808355       13.702746041
        52.049154603       13.718954510
        49.583496589       13.713755266
        47.153317021       13.686725085
        44.761062884       13.637488139
        42.409142975       13.565730925
        40.099925478       13.471156434
        37.835735579       13.353641847
        35.618853126       13.213000390
        33.451510332       13.049237554
        31.335889526       12.862370835
        29.274120960       12.652437303
        27.268280660       12.419678634
        25.320388338       12.164289072
        23.432405354       11.886564967
        21.606232749       11.586919217
        19.843709323       11.265687716
        18.146609788       10.923411880
        16.516642980       10.560535369
        14.955450136       10.177790605
        13.464603246        9.775631111
        12.045603466        9.354825299
        10.699879608        8.915880462
         9.428786703        8.459700213
         8.233604634        7.986899708
         7.115536846        7.498364949
         6.075709141        6.994378845
         5.115168535        6.476070098
         4.234882213        5.944230405
         3.435736547        5.398816203
         2.718536210        4.841298275
         2.084003362        4.271778374
         1.532776923        3.691207318
         1.065411932        3.099768025
         0.682378986        2.499476238
         0.384063766        1.887203034
         0.170766651        1.265826402
         0.042702412        0.635601902
         0.000000000       -0.000000226
         0.041852704       -0.628120807
         0.167369512       -1.252500231
         0.376426555       -1.867970118
         0.668817519       -2.474385885
         1.044253848       -3.070517094
         1.502365033       -3.655804911
         2.042698972       -4.231894162
         2.664722423       -4.796664837
         3.367821522       -5.349477859
         4.151302396       -5.890045555
         5.014391844       -6.418410252
         5.956238100       -6.933179590
         6.975911677       -7.433634686
         8.072406279       -7.919453058
         9.244639798       -8.389813652
        10.491455382       -8.844034319
        11.811622574       -9.281477598
        13.203838529       -9.701194138
        14.666729297      -10.102788220
        16.198851183      -10.485569147
        17.798692165      -10.848855869
        19.464673396      -11.192176691
        21.195150752      -11.514914333
        22.988416461      -11.816629043
        24.842700786      -12.096965149
        26.756173773      -12.355474486
        28.726947055      -12.591869713
        30.753075716      -12.805885814
        32.832560212      -12.997435498
        34.963348343      -13.166299720
        37.143337279      -13.312505715
        39.370375633      -13.436074973
        41.642265588      -13.537038395
